track_name,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,album_img,category
Mona Lisa,Natalie Cole,Unforgettable: With Love,0.305,0.204,A,-10.236,major,0.0294,0.95,1.02e-5,0.106,0.167,96.72,7gIBCPu3E44bsYsLwbbBnX,225707,3,A major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
L-O-V-E,Natalie Cole,Unforgettable: With Love,0.564,0.332,G,-12.137,major,0.0369,0.537,0,0.117,0.637,78.473,01KMu1N6zu3784WyxnTFOi,151840,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
This Can't Be Love,Natalie Cole,Unforgettable: With Love,0.542,0.415,F,-13.081,minor,0.07,0.389,0,0.352,0.595,142.394,6PXaAaprZrROaLwvd1GVOn,133813,4,F minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Smile,Natalie Cole,Unforgettable: With Love,0.242,0.114,D#,-19.971,major,0.033,0.909,0.0101,0.118,0.114,136.634,3dR9X2q2zWkjfovwc3j6xz,218360,4,D# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Lush Life,Natalie Cole,Unforgettable: With Love,0.338,0.0821,C#,-19.511,minor,0.0293,0.898,0,0.102,0.128,84.491,4sqCVsdP3DJ3pHRMepJylJ,260347,3,C# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
That Sunday That Summer,Natalie Cole,Unforgettable: With Love,0.34,0.305,C,-14.797,major,0.0439,0.873,0,0.349,0.19,118.924,4buJddNuJv9WwfqeMjRq9u,211667,3,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Orange Colored Sky,Natalie Cole,Unforgettable: With Love,0.606,0.471,G,-12.015,major,0.0682,0.486,0,0.638,0.434,124.492,52t1r6tulGy6EhMU61eZ2E,146987,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Medley: For Sentimental Reasons / Tenderly / Autumn Leaves,Natalie Cole,Unforgettable: With Love,0.213,0.131,C,-17.729,major,0.0331,0.888,3.25e-5,0.123,0.0942,90.009,4Dno5w6kIkz9qJM9FqL61o,452747,3,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Straighten Up and Fly Right,Natalie Cole,Unforgettable: With Love,0.798,0.28,C#,-14.897,major,0.0442,0.456,0,0.176,0.652,74.414,6psLcwivrqbRuuZSj4nLVn,160160,4,C# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Avalon,Natalie Cole,Unforgettable: With Love,0.422,0.397,C,-12.414,major,0.0483,0.409,0.00109,0.677,0.864,130.485,2GFP4CQtbsugZTe0YCVvrd,111493,3,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Don't Get Around Much Anymore,Natalie Cole,Unforgettable: With Love,0.613,0.259,C#,-14.618,major,0.0482,0.566,0,0.119,0.575,117.111,2TQQIfo9jCx2LLnT8YfXDK,154640,4,C# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Too Young,Natalie Cole,Unforgettable: With Love,0.246,0.247,F,-13.381,major,0.0302,0.905,0.00181,0.0904,0.086,86.179,34XjMcBKZx263biDjUZYHx,273600,4,F major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Nature Boy,Natalie Cole,Unforgettable: With Love,0.23,0.0624,F,-21.037,minor,0.0352,0.9,8.65e-5,0.344,0.0771,75.556,3w43TUf5Kw8XjBQpio1gkB,204333,1,F minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
"Darling, Je Vous Aime Beaucoup",Natalie Cole,Unforgettable: With Love,0.202,0.0892,D,-18.669,major,0.0318,0.808,5.6e-5,0.374,0.131,76.949,4UTuM37hb2x4z3sFXFCe4g,204880,3,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Almost Like Being In Love,Natalie Cole,Unforgettable: With Love,0.518,0.418,A,-11.02,minor,0.0339,0.421,6.52e-6,0.296,0.616,81.485,4nUHRCrLIJMQG93QcnWbME,131387,4,A minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Thou Swell,Natalie Cole,Unforgettable: With Love,0.514,0.464,C,-12.322,major,0.0437,0.482,0,0.65,0.776,93.517,3cLtGG6nNFH8jQpJUNhRNF,110707,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Non Dimenticar,Natalie Cole,Unforgettable: With Love,0.333,0.138,D,-15.805,minor,0.0383,0.784,0,0.111,0.312,79.595,1q2MnLuL2AHhfTuyNMGnbs,177147,4,D minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
Our Love Is Here To Stay,Natalie Cole,Unforgettable: With Love,0.39,0.0968,C,-14.966,major,0.0285,0.867,3.58e-6,0.0715,0.135,68.768,1BuHbtYFgSaV99PFPBZEkW,209960,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/60b18b50be15cc9f711cf12d3b73a9898ea31416,_albumoftheyear
"Unforgettable (Duet with Nat ""King"" Cole) - 2000 Digital Remaster",Nat King Cole,The Unforgettable Nat King Cole,0.286,0.31,D,-12.368,minor,0.0275,0.807,1.28e-4,0.0988,0.153,86.966,5h1mm1R9Jy531CbvptILX7,208640,4,D minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/3fb6d333e5168131ca14a087afbbd30c6656e2bc,_albumoftheyear
Signe,Eric Clapton,Unplugged [Deluxe],0.637,0.565,A,-15.274,major,0.0794,0.374,0.8,0.955,0.797,88.52,5DEPLRnrRCXcrqrpqZO5Bz,209413,4,A major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Before You Accuse Me,Eric Clapton,Unplugged [Deluxe],0.491,0.449,D,-13.461,major,0.198,0.674,6.86e-4,0.813,0.719,98.685,3xsYslIyJbMLk8n9qlUnrb,239053,4,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Hey Hey,Eric Clapton,Unplugged [Deluxe],0.533,0.527,C#,-15.114,minor,0.145,0.644,0.225,0.405,0.689,159.377,7d8L6hQ8VROqzjjjd35NcK,226373,4,C# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Tears In Heaven,Eric Clapton,Unplugged [Deluxe],0.695,0.336,A,-12.999,major,0.0313,0.8,0.00264,0.701,0.422,79.109,612VcBshQcy4mpB2utGc3H,28e4,4,A major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Lonely Stranger,Eric Clapton,Unplugged [Deluxe],0.739,0.473,E,-12.629,major,0.0322,0.524,0.00534,0.958,0.587,75.288,5nZax8mmBCb4UYnW6ibvTb,327760,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Nobody Knows You When You're Down And Out,Eric Clapton,Unplugged [Deluxe],0.667,0.587,D,-10.45,major,0.0497,0.271,5.01e-6,0.896,0.691,89.19,0Se82Sof9IOUY4VdR9un2A,235427,4,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Layla,Eric Clapton,Unplugged [Deluxe],0.558,0.524,D,-11.626,minor,0.0459,0.321,9.52e-4,0.94,0.636,93.654,3BEZCNZSmVv30vsMNSOCri,289027,4,D minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Running On Faith,Eric Clapton,Unplugged [Deluxe],0.537,0.562,C,-8.83,major,0.0315,0.218,0.00258,0.752,0.523,131.329,64fZ1gcn7rEzbdibOP1inl,390893,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Walkin' Blues,Eric Clapton,Unplugged [Deluxe],0.598,0.219,G,-15.048,minor,0.0476,0.742,0.0569,0.879,0.415,85.33,5tdEWfBGNX7a7zD78tUwLZ,216800,4,G minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Alberta,Eric Clapton,Unplugged [Deluxe],0.604,0.616,C,-10.309,major,0.0444,0.182,0.00532,0.979,0.733,85.191,2ahE4sVGcbb0gUfnSfbdtG,218373,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
San Francisco Bay Blues,Eric Clapton,Unplugged [Deluxe],0.59,0.816,C,-8.66,major,0.0591,0.17,0.00447,0.871,0.599,81.19,6nYnjk9PeOKXyDmRtACgWo,208693,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Malted Milk,Eric Clapton,Unplugged [Deluxe],0.699,0.214,B,-16.766,minor,0.0829,0.814,1.66e-4,0.839,0.596,74.31,5vq4OF5MzDORpeNO0IBZiS,217840,4,B minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Old Love,Eric Clapton,Unplugged [Deluxe],0.584,0.444,C,-11.363,major,0.0362,0.3,0.119,0.979,0.385,133.224,2KAQMHnDLzc3jr9tlLSJIC,471547,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Rollin' & Tumblin',Eric Clapton,Unplugged [Deluxe],0.642,0.869,C,-8.759,major,0.0351,0.0267,0.0983,0.901,0.745,122.95,6sdRzg2xzToD4bXbBdmPw2,248347,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Circus,Eric Clapton,Unplugged [Deluxe],0.641,0.518,C#,-17.469,minor,0.0535,0.787,0.553,0.97,0.855,98.55,0YwOJEgeisBeOQv4GOtIYI,268093,4,C# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
My Father's Eyes [Take 1],Eric Clapton,Unplugged [Deluxe],0.548,0.53,C#,-11.899,minor,0.068,0.489,7.57e-5,0.46,0.578,98.615,7Ju1VkjdMB9QulZh2bPSqt,382040,4,C# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Running On Faith [Take 1],Eric Clapton,Unplugged [Deluxe],0.582,0.607,C,-9.099,major,0.0495,0.188,9.09e-4,0.711,0.598,132.622,3f5kxfFkRw9w0HQYydNXE0,391413,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Walkin' Blues [Take 1],Eric Clapton,Unplugged [Deluxe],0.551,0.334,G,-15.992,major,0.0769,0.646,0.178,0.865,0.57,87.375,1rUI9dLlvBVwjTxaJxIRmJ,228507,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
My Father's Eyes [Take 2],Eric Clapton,Unplugged [Deluxe],0.526,0.509,C#,-12.08,minor,0.0611,0.45,0.00108,0.636,0.526,97.09,2MgnRZCI9MR5owDFUfGPV5,402947,4,C# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
Worried Life Blues,Eric Clapton,Unplugged [Deluxe],0.437,0.535,F,-11.177,major,0.0558,0.386,0.0134,0.726,0.568,187.839,0VA1AEVgsyqoVyIY9egk1I,331653,3,F major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/10f4d207d46596b6df8f2f965ba2f966611ea392,_albumoftheyear
I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,0.306,0.214,E,-12.518,major,0.0356,0.844,5.3e-6,0.0839,0.108,66.98,4eHbdreAnSOrDDsFfc4Fpm,271093,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c,_albumoftheyear
I Have Nothing,Whitney Houston,The Bodyguard - Original Soundtrack Album,0.54,0.401,C,-10.499,major,0.0364,0.576,0,0.164,0.24,152.974,31er9IGsfFbwqy1pH4aiTP,289160,3,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c,_albumoftheyear
I'm Every Woman,Whitney Houston,The Bodyguard - Original Soundtrack Album,0.666,0.848,F,-8.312,minor,0.0529,0.0176,0.00295,0.126,0.402,119.541,2eHj0klWkwRQuIrNlPpCPa,285107,4,F minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c,_albumoftheyear
Run to You,Whitney Houston,The Bodyguard - Original Soundtrack Album,0.372,0.363,G#,-10.212,major,0.031,0.632,0,0.157,0.145,77.079,6M1M6cRtVkm5d0qTzkSEuK,264333,4,G# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c,_albumoftheyear
Queen of the Night - Radio Edit,Whitney Houston,The Bodyguard - Original Soundtrack Album,0.741,0.899,C,-7.13,major,0.0445,6.56e-4,0.014,0.099,0.757,104.895,7lARcL3Gu0wKcPcQ3t9xiF,188600,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c,_albumoftheyear
Jesus Loves Me,Whitney Houston,The Bodyguard - Original Soundtrack Album,0.535,0.396,G,-13.222,major,0.0312,0.545,1.22e-5,0.0568,0.28,134.281,77ld03vIqCjakQkIQBPTVA,312507,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c,_albumoftheyear
Even If My Heart Would Break,Kenny G,The Bodyguard - Original Soundtrack Album,0.507,0.452,G,-12.089,major,0.0563,0.0397,0,0.045,0.318,157.855,0XyJW5i0GSBrKAzs0c2jr1,297733,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c,_albumoftheyear
Someday (I'm Coming Back),Lisa Stansfield,The Bodyguard - Original Soundtrack Album,0.76,0.554,E,-14.022,minor,0.0498,0.302,6.28e-4,0.0847,0.852,128.945,2uu2bgubcIjivmsVbYgivF,297493,4,E minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c,_albumoftheyear
It's Gonna Be A Lovely Day,S.O.U.L. S.Y.S.T.E.M.,The Bodyguard - Original Soundtrack Album,0.66,0.617,B,-12.425,minor,0.0455,0.00138,0.266,0.625,0.486,98.625,5A5Ej8R3QY9xb98dmVowmL,290333,4,B minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/967089a394a33b98836be3412f8ebf43f135628c,_albumoftheyear
