mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_year,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_pos,espn_id,espn_name,espn_pos,fg_id,fg_name,fg_pos,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retro_id,retro_name,debut,yahoo_id,yahoo_name,yahoo_pos,mlb_depth,ottoneu_id,ottoneu_name,ottoneu_pos
608324,Alex Bregman,3B,HOU,Houston Astros,R,R,1994,70607,bregmal01,Alex Bregman,2184351,Alex Bregman,3B,34886,Alex Bregman,3B,17678,Alex Bregman,3B,bregmal01,10183,Alex Bregman,3B,brega001,Alex Bregman,20160725,10183,Alex Bregman,3B,SS2,18480,Alex Bregman,SS/3B
488751,Alex Burnett,P,CHC,Chicago Cubs,R,R,1987,49272,burneal01,Alex Burnett,1670990,Alex Burnett,RP,30410,Alex Burnett,RP,4065,Alex Burnett,P,burneal01,8698,Alex Burnett,P,burna002,Alex Burnett,20100408,8698,Alex Burnett,RP,,3342,Alex Burnett,RP
543008,Alex Castellanos,RF,SD,San Diego Padres,R,R,1986,58239,casteal01,Alex Castellanos,1810665,Alex Castellanos,LF,31372,Alex Castellanos,LF,7223,Alex Castellanos,OF,casteal01,9203,Alex Castellanos,OF,casta003,Alex Castellanos,20120531,9203,Alex Castellanos,LF/RF,,4671,Alex Castellanos,3B
592222,Alex Claudio,P,TEX,Texas Rangers,L,L,1992,66960,claudal01,Alex Claudio,2143302,Alex Claudio,RP,33628,Alex Claudio,RP,12890,Alex Claudio,P,claudal01,9787,Alex Claudio,P,claua001,Alex Claudio,20140813,9787,Álex Cláudio,RP,RP3,14377,Alexander Claudio,RP
502171,Alex Cobb,P,TB,Tampa Bay Rays,R,R,1987,50167,cobbal01,Alex Cobb,1784973,Alex Cobb,SP,31086,Alex Cobb,SP,6562,Alex Cobb,P,cobbal01,8918,Alex Cobb,P,cobba001,Alex Cobb,20110501,8918,Alex Cobb,SP,SP3,17983,Alex Cobb,SP
517008,Alex Colome,P,TB,Tampa Bay Rays,R,R,1988,55735,colomal01,Alex Colome,1739607,Alex Colome,RP,31255,Alex Colome,RP,6661,Alex Colome,P,colomal01,9413,Alex Colome,P,coloa001,Alex Colome,20130530,9413,Alex Colomé,SP,RP1,6195,Alexander Colome,RP
543105,Alex Dickerson,LF,SD,San Diego Padres,L,L,1990,65961,dickeal01,Alex Dickerson,2050338,Alex Dickerson,LF,32956,Alex Dickerson,LF,12649,Alex Dickerson,OF,dickeal01,9617,Alex Dickerson,RF,dicka001,Alex Dickerson,20150806,9617,Alex Dickerson,RF,LF1,23617,Alex Dickerson,OF
136460,Alex Gonzalez,SS,DET,Detroit Tigers,R,R,1977,502,gonzaal02,Alex Gonzalez,18477,Alex Gonzalez,SS,3916,Alex Gonzalez,SS,520,Alex Gonzalez,,gonzaal02,6077,Alex Gonzalez,SS,gonza002,Alex Gonzalez,19980825,6077,Alex Gonzalez,SS,,8985,Alex Gonzalez,Util
460086,Alex Gordon,LF,KC,Kansas City Royals,L,R,1984,52054,gordoal01,Alex Gordon,593271,Alex Gordon,LF,28636,Alex Gordon,LF,5209,Alex Gordon,OF,gordoal01,7907,Alex Gordon,LF,gorda001,Alex Gordon,20070402,7907,Alex Gordon,LF,LF1,8622,Alex Gordon,OF
648717,Alex Guerrero,LF,LAD,Los Angeles Dodgers,R,R,1986,53590,guerral01,Alex Guerrero,2106651,Alex Guerrero,LF,33096,Alex Guerrero,LF,15670,Alex Guerrero,3B/OF,guerral01,9539,Alex Guerrero,LF,guera001,Alex Guerrero,20140322,9539,Alex Guerrero,LF/3B,,18287,Alexander Guerrero,Util
572910,Alex Hassan,RF,OAK,Oakland Athletics,R,R,1988,60258,hassaal01,Alex Hassan,1740944,Alex Hassan,RF,30770,Alex Hassan,RF,9959,Alex Hassan,OF,hassaal01,9715,Alex Hassan,RF,hassa002,Alex Hassan,20140601,9715,Alex Hassan,RF,,4573,Alex Hassan,1B/OF
621355,Alex Katz,P,CWS,Chicago White Sox,L,L,1994,106235,,,,,,,,,sa827486,Alexander Katz,,,,,,,,22220202,,,,,20458,Alexander Katz,RP
499926,Alex Liddi,3B,BAL,Baltimore Orioles,R,R,1988,51542,liddial01,Alex Liddi,1667060,Alex Liddi,3B,29493,Alex Liddi,1B,5411,Alex Liddi,3B,liddial01,9065,Alex Liddi,1B,lidda001,Alex Liddi,20110907,9065,Alex Liddi,1B/3B,,2854,Alex Liddi,1B/3B/OF
622270,Alex Mejia,2B,STL,St. Louis Cardinals,R,R,1991,100803,mejiaal01,Alex Mejia,2739977,Alex Mejia,SS,36499,Alex Mejia,SS,13877,Alex Mejia,2B/3B,,10751,Alex Mejia,SS,,,22220202,10751,Alex Mejia,SS,,,,
543542,Alex Meyer,P,LAA,Los Angeles Angels,R,R,1990,70760,meyeral01,Alex Meyer,1894638,Alex Meyer,SP,32173,Alex Meyer,SP,12833,Alex Meyer,P,meyeral01,9332,Alex Meyer,P,meyea001,Alex Meyer,20150626,9332,Alex Meyer,SP,SP6,18131,Alex Meyer,SP
502100,Alex Presley,RF,DET,Detroit Tigers,L,L,1985,50126,preslal01,Alex Presley,1603038,Alex Presley,RF,29683,Alex Presley,RF,5305,Alex Presley,OF,preslal01,8823,Alex Presley,LF,presa001,Alex Presley,20100908,8823,Alex Presley,LF,,5043,Alex Presley,OF
621052,Alex Reyes,P,STL,St. Louis Cardinals,R,R,1994,102123,reyesal02,Alex Reyes,2117043,Alex Reyes,RP,33213,Alex Reyes,RP,15015,Alex Reyes,P,reyesal02,9892,Alex Reyes,P,reyea004,Alex Reyes,20160809,9892,Álex Reyes,SP,SP5,18299,Alexander Reyes,SP
425567,Alex Rios,OF,KC,Kansas City Royals,R,R,1981,31640,riosal01,Alex Rios,383411,Alex Rios,RF,5880,Alex Rios,RF,2090,Alex Rios,OF,riosal01,7254,Alex Rios,RF,riosa002,Alex Rios,20040527,7254,Alex Rios,RF/CF,,9154,Alex Rios,Util
121347,Alex Rodriguez,DH,NYY,New York Yankees,R,R,1975,1292,rodrial01,Alex Rodriguez,8023,Alex Rodriguez,DH,3115,Alex Rodriguez,DH,1274,Alex Rodriguez,3B/SS,rodrial01,5275,Alex Rodriguez,DH,rodra001,Alex Rodriguez,19940708,5275,Álex Rodríguez,DH,,15171,Alex Rodriguez,Util
502253,Alex Sanabia,P,ARI,Arizona Diamondbacks,R,R,1988,50207,sanabal01,Alex Sanabia,1755082,Alex Sanabia,SP,30941,Alex Sanabia,SP,5350,Alex Sanabia,P,sanabal01,8750,Alex Sanabia,P,sanaa001,Alex Sanabia,20100624,8750,Alex Sanabia,SP,,16879,Alex Sanabia,SP/RP
456776,Alex Torres,P,ATL,Atlanta Braves,L,L,1987,52546,torreal01,Alex Torres,1663351,Alex Torres,RP,31125,Alex Torres,RP,7038,Alex Torres,P,torreal01,8991,Alex Torres,P,torra002,Alex Torres,20110718,8991,Alex Torres,RP,,5167,Alexander Torres,RP
657077,Alex Verdugo,CF,LAD,Los Angeles Dodgers,L,L,1996,104938,verdual01,Alex Verdugo,2167479,Alex Verdugo,CF,33786,Alex Verdugo,CF,17027,Alex Verdugo,OF,,10505,Alex Verdugo,RF,,,20170901,,,,,18408,Alex Verdugo,OF
502229,Alex White,P,HOU,Houston Astros,R,R,1988,65814,whiteal01,Alex White,1732488,Alex White,SP,30446,Alex White,SP,10054,Alex White,P,whiteal01,8916,Alex White,P,whita001,Alex White,20110430,8916,Alex White,SP,,8611,Alex White,RP
543935,Alex Wilson,P,DET,Detroit Tigers,R,R,1986,60051,wilsoal01,Alex Wilson,1799270,Alex Wilson,RP,31557,Alex Wilson,RP,9239,Alex Wilson,P,wilsoal01,9364,Alex Wilson,P,wilsa001,Alex Wilson,20130411,9364,Alex Wilson,RP,RP4,4555,Alex Wilson,RP
592872,Alex Wimmers,P,MIN,Minnesota Twins,L,R,1988,67153,wimmeal01,Alex Wimmers,1762965,Alex Wimmers,RP,31846,Alex Wimmers,RP,11394,Alex Wimmers,P,wimmeal01,10376,Alex Wimmers,P,wimma001,Alex Wimmers,20160826,10376,Alex Wimmers,RP,,14807,Alex Wimmers,RP
622072,Alex Wood,P,LAD,Los Angeles Dodgers,R,L,1991,100718,woodal02,Alex Wood,2036154,Alex Wood,SP,32620,Alex Wood,SP,13781,Alex Wood,P,woodal02,9415,Alex Wood,P,wooda002,Alex Wood,20130530,9415,Alex Wood,SP,SP8,18221,Alex Wood,SP
493351,Alexei Ramirez,SS,TB,Tampa Bay Rays,R,R,1981,51421,ramiral03,Alexei Ramirez,1507970,Alexei Ramirez,SS,28952,Alexei Ramirez,SS,5133,Alexei Ramirez,SS,ramiral03,8169,Alexei Ramirez,SS,ramia003,Alexei Ramirez,20080331,8169,Alexei Ramírez,SS,,15520,Alexei Ramirez,SS
506560,Alexi Amarista,SS,COL,Colorado Rockies,L,R,1989,55889,amarial01,Alexi Amarista,1735053,Alexi Amarista,SS,30562,Alexi Amarista,SS,9063,Alexi Amarista,2B/SS/OF,amarial01,8914,Alexi Amarista,SS,amara001,Alexi Amarista,20110426,8914,Alexi Amarista,SS,SS3,18083,Alexi Amarista,2B/SS/OF
458210,Alexi Casilla,2B,TB,Tampa Bay Rays,S,R,1984,45799,casilal01,Alexi Casilla,1103724,Alexi Casilla,3B,28575,Alexi Casilla,3B,5248,Alexi Casilla,2B,casilal01,7855,Alexi Casilla,2B,casia001,Alexi Casilla,20060901,7855,Alexi Casilla,2B/SS,,3136,Alexi Casilla,2B/SS
468396,Alexi Ogando,P,ATL,Atlanta Braves,R,R,1983,49910,ogandal01,Alexi Ogando,1174266,Alexi Ogando,RP,30549,Alexi Ogando,RP,10261,Alexi Ogando,P,ogandal01,8743,Alexi Ogando,P,ogana001,Alexi Ogando,20100615,8743,Alexi Ogando,SP,,8698,Alexi Ogando,RP
469686,Alfredo Aceves,P,NYY,New York Yankees,R,R,1982,46928,aceveal01,Alfredo Aceves,1638980,Alfredo Aceves,RP,29223,Alfredo Aceves,RP,5164,Alfredo Aceves,P,aceveal01,8336,Alfredo Aceves,P,aceva001,Alfredo Aceves,20080831,8336,Alfredo Aceves,RP/SP,,580,Alfredo Aceves,SP/RP
451628,Alfredo Figaro,P,TEX,Texas Rangers,R,R,1984,52453,figaral01,Alfredo Figaro,1654334,Alfredo Figaro,RP,30067,Alfredo Figaro,RP,8404,Alfredo Figaro,P,figaral01,8513,Alfredo Figaro,P,figaa001,Alfredo Figaro,20090620,8513,Alfredo Figaro,RP/SP,,4221,Alfredo Figaro,SP/RP
554054,Alfredo Gonzalez,C,CWS,Chicago White Sox,R,R,1992,69201,,,2210083,Alfredo Gonzalez,C,34844,Alfredo Gonzalez,C,sa505301,Alfredo Gonzalez,,,,,,,,22220202,,,,,7487,Alfredo Gonzalez,Util
501245,Alfredo Marte,LF,BAL,Baltimore Orioles,R,R,1989,51755,marteal01,Alfredo Marte,1956711,Alfredo Marte,LF,32251,Alfredo Marte,LF,5212,Alfredo Marte,OF,marteal01,9354,Alfredo Marte,LF,marta005,Alfredo Marte,20130402,9354,Alfredo Marte,LF/RF,,8314,Alfredo Marte,OF
430580,Alfredo Simon,P,CIN,Cincinnati Reds,R,R,1981,45581,simonal01,Alfredo Simon,448968,Alfredo Simon,SP,28699,Alfredo Simon,SP,2155,Alfredo Simon,P,simonal01,7975,Alfredo Simon,P,simoa001,Alfredo Simon,20080906,7975,Alfredo Simón,SP,,803,Alfredo Simon,SP
455378,Ali Solis,C,LAD,Los Angeles Dodgers,R,R,1987,52362,solisal01,Ali Solis,1946524,Ali Solis,C,32114,Ali Solis,C,8848,Ali Solis,C,solisal01,9304,Ali Solis,C,solia001,Ali Solis,20120916,9304,Ali Solis,C,,16657,Ali Solis,C
488852,Allan Dykstra,1B,TB,Tampa Bay Rays,L,R,1987,57813,dykstal01,Allan Dykstra,1960245,Allan Dykstra,1B,32361,Allan Dykstra,1B,9113,Allan Dykstra,1B,dykstal01,9922,Allan Dykstra,1B,dyksa001,Allan Dykstra,20150408,9922,Allan Dykstra,1B,,4809,Allan Dykstra,Util
642707,Allen Cordoba,LF,SD,San Diego Padres,R,R,1995,103202,cordoal01,Allen Cordoba,2504262,Allen Cordoba,LF,36085,Allen Cordoba,LF,15722,Allen Cordoba,SS/OF,,10670,Allen Cordoba,SS,,,20170403,10670,Allen Cordoba,SS,SS2,19076,Allen Cordoba,SS/OF
501800,Allen Craig,1B,BOS,Boston Red Sox,R,R,1984,51043,craigal01,Allen Craig,1661498,Allen Craig,RF,30399,Allen Craig,RF,3433,Allen Craig,1B/OF,craigal01,8649,Allen Craig,RF,craia001,Allen Craig,20100408,8649,Allen Craig,RF/1B,,2013,Allen Craig,Util
543903,Allen Webster,P,PIT,Pittsburgh Pirates,R,R,1990,58787,webstal01,Allen Webster,1799467,Allen Webster,RP,31119,Allen Webster,SP,3993,Allen Webster,P,webstal01,9249,Allen Webster,P,websa001,Allen Webster,20130421,9249,Allen Webster,SP,,18147,Allen Webster,SP/RP
642708,Amed Rosario,SS,NYM,New York Mets,R,R,1995,103203,rosaram01,Amed Rosario,2117042,Amed Rosario,SS,33215,Amed Rosario,SS,15518,Amed Rosario,SS,,10233,Amed Rosario,SS,,,20170801,10233,Amed Rosario,SS,,18303,Amed Rosario,SS
607237,Amir Garrett,P,CIN,Cincinnati Reds,R,L,1992,70946,garream01,Amir Garrett,2053474,Amir Garrett,SP,33652,Amir Garrett,SP,14375,Amir Garrett,P,,10171,Amir Garrett,P,,,20170407,10171,Amir Garrett,SP,,23566,Amir Garrett,SP
444843,Andre Ethier,RF,LAD,Los Angeles Dodgers,L,L,1982,45962,ethiean01,Andre Ethier,490390,Andre Ethier,RF,6481,Andre Ethier,RF,6265,Andre Ethier,OF,ethiean01,7710,Andre Ethier,RF,ethia001,Andre Ethier,20060502,7710,Andre Ethier,LF,LF2,12851,Andre Ethier,Util
516589,Andre Rienzo,P,MIA,Miami Marlins,R,R,1988,56638,rienzan01,Andre Rienzo,2027388,Andre Rienzo,RP,31935,Andre Rienzo,RP,3507,Andre Rienzo,P,rienzan01,9473,Andre Rienzo,P,riena001,Andre Rienzo,20130730,9473,Andre Rienzo,RP,,11778,Andre Rienzo,SP/RP
592743,Andrelton Simmons,SS,LAA,Los Angeles Angels,R,R,1989,67119,simmoan01,Andrelton Simmons,1918584,Andrelton Simmons,SS,31728,Andrelton Simmons,SS,10847,Andrelton Simmons,SS,simmoan01,9201,Andrelton Simmons,SS,simma001,Andrelton Simmons,20120602,9201,Andrelton Simmons,SS,SS1,14200,Andrelton Simmons,SS
433217,Andres Blanco,3B,PHI,Philadelphia Phillies,S,R,1984,32835,blancan01,Andres Blanco,392116,Andres Blanco,3B,5943,Andres Blanco,3B,1907,Andres Blanco,2B/SS,blancan01,7313,Andres Blanco,2B,blana001,Andres Blanco,20040417,7313,Andrés Blanco,2B,SS2,751,Andres Blanco,1B/2B/SS/3B
600921,Andres Machado,P,KC,Kansas City Royals,R,R,1993,70416,machaan02,Andres Machado,2824015,Andres Machado,RP,39776,Andres Machado,RP,14681,Andres Machado,P,,10812,Andres Machado,P,,,20170902,,,,,,,
400083,Andres Torres,OF,SF,San Francisco Giants,S,R,1978,1455,torrean02,Andres Torres,223497,Andres Torres,LF,5089,Andres Torres,LF,1488,Andres Torres,OF,torrean02,6901,Andres Torres,OF,torra001,Andres Torres,20020407,6901,Andres Torres,LF,,3524,Andres Torres,Util
452027,Andrew Albers,P,SEA,Seattle Mariners,R,L,1985,52617,alberan01,Andrew Albers,2044380,Andrew Albers,SP,32754,Andrew Albers,SP,7853,Andrew Albers,P,alberan01,9480,Andrew Albers,P,albea001,Andrew Albers,20130806,9480,Andrew Albers,RP,,17594,Andrew Albers,SP/RP
545331,Andrew Aplin,OF,SEA,Seattle Mariners,L,L,1991,99926,,,2120618,Andrew Aplin,RF,33457,Andrew Aplin,RF,sa502787,Andrew Aplin,,,,,,,,22220202,,,,,23586,Andrew Aplin,OF
457732,Andrew Bailey,P,LAA,Los Angeles Angels,R,R,1984,51989,bailean01,Andrew Bailey,1655624,Andrew Bailey,RP,30096,Andrew Bailey,RP,1368,Andrew Bailey,P,bailean01,8440,Andrew Bailey,P,baila001,Andrew Bailey,20090406,8440,Andrew Bailey,RP,RP3,4022,Andrew Bailey,RP
571479,Andrew Bellatti,P,TB,Tampa Bay Rays,R,R,1991,59597,bellaan01,Andrew Bellatti,2167509,Andrew Bellatti,RP,33811,Andrew Bellatti,RP,10657,Andrew Bellatti,P,bellaan01,9962,Andrew Bellatti,P,bella001,Andrew Bellatti,20150509,9962,Andrew Bellatti,RP,,12027,Andrew Bellatti,RP
643217,Andrew Benintendi,LF,BOS,Boston Red Sox,L,L,1994,105574,beninan01,Andrew Benintendi,2184354,Andrew Benintendi,LF,34986,Andrew Benintendi,LF,17901,Andrew Benintendi,OF,beninan01,10159,Andrew Benintendi,LF,benia002,Andrew Benintendi,20160802,10159,Andrew Benintendi,LF,LF1,18491,Andrew Benintendi,OF
518500,Andrew Brown,OF,OAK,Oakland Athletics,R,R,1984,55633,brownan02,Andrew Brown,1811889,Andrew Brown,LF,31409,Andrew Brown,LF,3837,Andrew Brown,OF,brownan02,8966,Andrew Brown,LF,browa003,Andrew Brown,20110612,8966,Andrew Brown,LF/RF,,6405,Andrew Brown,Util
446398,Andrew Carignan,P,OAK,Oakland Athletics,R,R,1986,57666,carigan01,Andrew Carignan,1655625,Andrew Carignan,RP,30034,Andrew Carignan,RP,2431,Andrew Carignan,P,carigan01,9055,Andrew Carignan,P,caria001,Andrew Carignan,20110902,9055,Andrew Carignan,RP,,6980,Andrew Carignan,RP
647188,Andrew Case,P,TOR,Toronto Blue Jays,R,R,1993,104050,,,,,,,,,sa829881,Andrew Case,,,,,,,,22220202,,,,,21622,Andrew Case,RP
488768,Andrew Cashner,P,TEX,Texas Rangers,R,R,1986,58136,cashnan01,Andrew Cashner,1661425,Andrew Cashner,SP,30134,Andrew Cashner,SP,8782,Andrew Cashner,P,cashnan01,8627,Andrew Cashner,P,casha001,Andrew Cashner,20100531,8627,Andrew Cashner,SP,SP4,5268,Andrew Cashner,SP
605177,Andrew Chafin,P,ARI,Arizona Diamondbacks,R,L,1990,70436,chafian01,Andrew Chafin,1967936,Andrew Chafin,RP,32810,Andrew Chafin,RP,12988,Andrew Chafin,P,chafian01,9782,Andrew Chafin,P,chafa001,Andrew Chafin,20140813,9782,Andrew Chafin,RP,RP5,18157,Andrew Chafin,RP
643294,Andrew Edwards,P,KC,Kansas City Royals,R,R,1991,103358,,,2226897,Andrew Edwards,RP,35308,Andrew Edwards,RP,sa738219,Andrew Edwards,,,,,,,,22220202,,,,,19524,Andrew Edwards,RP
605226,Andrew Faulkner,P,BAL,Baltimore Orioles,R,L,1992,70442,faulkan01,Andrew Faulkner,2170002,Andrew Faulkner,RP,34581,Andrew Faulkner,RP,12982,Andrew Faulkner,P,faulkan01,10062,Andrew Faulkner,P,faula001,Andrew Faulkner,20150831,10062,Andrew Faulkner,RP,RP5,23585,Andrew Faulkner,RP
571760,Andrew Heaney,P,LAA,Los Angeles Angels,L,L,1991,99874,heanean01,Andrew Heaney,2036439,Andrew Heaney,SP,32672,Andrew Heaney,SP,15423,Andrew Heaney,P,heanean01,9586,Andrew Heaney,P,heana001,Andrew Heaney,20140619,9586,Andrew Heaney,SP,SP8,18190,Andrew Heaney,SP
552640,Andrew Kittredge,P,TB,Tampa Bay Rays,R,R,1990,59541,kittran01,Andrew Kittredge,2228478,Andrew Kittredge,RP,35872,Andrew Kittredge,RP,12828,Andrew Kittredge,P,,10763,Andrew Kittredge,P,,,20170718,,,,,,,
595284,Andrew Knapp,C,PHI,Philadelphia Phillies,S,R,1991,68908,knappan01,Andrew Knapp,2066819,Andrew Knapp,C,33304,Andrew Knapp,C,14942,Andrew Knapp,C,,10555,Andrew Knapp,C,,,20170406,10555,Andrew Knapp,C,C2,18538,Andrew Knapp,C
518911,Andrew Lambo,RF,OAK,Oakland Athletics,L,L,1988,56566,lamboan01,Andrew Lambo,1671051,Andrew Lambo,LF,31028,Andrew Lambo,LF,5386,Andrew Lambo,OF,lamboan01,9489,Andrew Lambo,RF,lamba001,Andrew Lambo,20130813,9489,Andrew Lambo,LF,,5280,Andrew Lambo,OF
457705,Andrew McCutchen,CF,PIT,Pittsburgh Pirates,R,R,1986,46400,mccutan01,Andrew McCutchen,1103290,Andrew McCutchen,CF,28701,Andrew McCutchen,CF,9847,Andrew McCutchen,OF,mccutan01,7977,Andrew McCutchen,RF,mccua001,Andrew McCutchen,20090604,7977,Andrew McCutchen,RF,CF2,3435,Andrew McCutchen,OF
605374,Andrew McKirahan,P,ATL,Atlanta Braves,R,L,1990,70471,mckiran01,Andrew McKirahan,1955182,Andrew McKirahan,RP,32233,Andrew McKirahan,RP,12870,Andrew McKirahan,P,mckiran01,9911,Andrew McKirahan,P,mckia001,Andrew McKirahan,20150412,9911,Andrew McKirahan,RP,,,,
453192,Andrew Miller,P,CLE,Cleveland Indians,L,L,1985,49617,millean01,Andrew Miller,1116708,Andrew Miller,RP,28563,Andrew Miller,RP,6785,Andrew Miller,P,millean01,7847,Andrew Miller,P,milla002,Andrew Miller,20060830,7847,Andrew Miller,RP,RP2,2191,Andrew Miller,RP
621058,Andrew Moore,P,SEA,Seattle Mariners,R,R,1994,106502,moorean02,Andrew Moore,2211218,Andrew Moore,SP,35035,Andrew Moore,SP,17553,Andrew Moore,P,,10589,Andrew Moore,P,,,20170622,10589,Andrew Moore,RP,,22691,Andrew Moore,SP
461865,Andrew Romine,SS,DET,Detroit Tigers,S,R,1985,54877,rominan01,Andrew Romine,1599178,Andrew Romine,CF,29330,Andrew Romine,CF,1159,Andrew Romine,3B/SS,rominan01,8842,Andrew Romine,CF,romia001,Andrew Romine,20100924,8842,Andrew Romine,SS,SS2,7689,Andrew Romine,1B/2B/SS/3B/OF
664057,Andrew Stevenson,CF,WSH,Washington Nationals,L,L,1994,106961,stevean01,Andrew Stevenson,2211212,Andrew Stevenson,CF,35043,Andrew Stevenson,CF,17932,Andrew Stevenson,OF,,10624,Andrew Stevenson,CF,,,20170723,,,,,22017,Andrew Stevenson,OF
605498,Andrew Suarez,P,SF,San Francisco Giants,L,L,1992,70827,,,,,,,,,sa598260,Andrew Suarez,,,10581,Andrew Suarez,P,,,22220202,10581,Andrew Suarez,SP,,,,
572180,Andrew Susac,C,MIL,Milwaukee Brewers,R,R,1990,70779,susacan01,Andrew Susac,1937573,Andrew Susac,C,32062,Andrew Susac,C,13132,Andrew Susac,C,susacan01,9131,Andrew Susac,C,susaa001,Andrew Susac,20140726,9131,Andrew Susac,C,C3,18336,Andrew Susac,C
476531,Andrew Taylor,P,LAA,Anaheim Angels,R,L,1986,58730,tayloan01,Andrew Taylor,1735058,Andrew Taylor,RP,30568,Andrew Taylor,RP,7896,Andrew Taylor,P,tayloan01,9289,Andrew Taylor,P,tayla002,Andrew Taylor,20120927,9289,Andrew Taylor,RP,,4726,Andrew Taylor,RP
592808,Andrew Toles,LF,LAD,Los Angeles Dodgers,L,R,1992,68700,tolesan01,Andrew Toles,2114642,Andrew Toles,LF,33222,Andrew Toles,LF,13414,Andrew Toles,OF,tolesan01,10341,Andrew Toles,CF,tolea001,Andrew Toles,20160708,10341,Andrew Toles,RF,LF1,23642,Andrew Toles,OF
592811,Andrew Triggs,P,OAK,Oakland Athletics,R,R,1989,68702,triggan01,Andrew Triggs,2119338,Andrew Triggs,SP,33589,Andrew Triggs,SP,13533,Andrew Triggs,P,triggan01,10280,Andrew Triggs,P,triga001,Andrew Triggs,20160425,10280,Andrew Triggs,SP,SP5,23699,Andrew Triggs,SP/RP
599819,Andrew Werner,P,OAK,Oakland Athletics,L,L,1987,69017,wernean01,Andrew Werner,2008566,Andrew Werner,SP,32568,Andrew Werner,SP,11783,Andrew Werner,P,wernean01,9274,Andrew Werner,P,werna001,Andrew Werner,20120822,9274,Andrew Werner,SP,,18203,Andrew Werner,RP
116662,Andruw Jones,OF,NYY,New York Yankees,R,R,1977,86,jonesan01,Andruw Jones,7764,Andruw Jones,LF,3520,Andruw Jones,LF,96,Andruw Jones,,jonesan01,5681,Andruw Jones,OF,jonea002,Andruw Jones,19960815,5681,Andruw Jones,LF,,8431,Andruw Jones,Util
524349,Andury Acevedo,P,CHC,Chicago Cubs,R,R,1990,57627,,,2210866,Andury Acevedo,RP,34879,Andury Acevedo,RP,sa395471,Andury Acevedo,,,,,,,,22220202,,,,,11982,Andury Acevedo,Util
542992,Andy Burns,2B,TOR,Toronto Blue Jays,R,R,1990,70295,burnsan01,Andy Burns,1954558,Andy Burns,LF,32019,Andy Burns,LF,12779,Andrew Burns,3B,burnsan01,10284,Andy Burns,SS,burna003,Andy Burns,20160509,10284,Andy Burns,SS,,18252,Andrew Burns,2B/OF
543108,Andy Dirks,LF,TOR,Toronto Blue Jays,L,L,1986,57797,dirksan01,Andy Dirks,1669882,Andy Dirks,LF,31006,Andy Dirks,LF,6453,Andy Dirks,OF,dirksan01,8927,Andy Dirks,LF,dirka001,Andy Dirks,20110516,8927,Andy Dirks,LF,,5252,Andy Dirks,Util
451188,Andy LaRoche,3B,CWS,Chicago White Sox,R,R,1983,45443,larocan01,Andy LaRoche,580525,Andy LaRoche,3B,28652,Andy LaRoche,3B,6444,Andy LaRoche,3B,larocan01,7928,Andy LaRoche,3B,laroa002,Andy LaRoche,20070506,7928,Andy LaRoche,3B/SS,,544,Andy LaRoche,Util
429708,Andy Marte,3B,ARI,Arizona Diamondbacks,R,R,1983,31354,martean01,Andy Marte,490091,Andy Marte,3B,5916,Andy Marte,3B,3203,Andy Marte,1B/3B,martean01,7291,Andy Marte,3B,marta004,Andy Marte,20050607,7291,Andy Marte,3B,,3928,Andy Marte,Util
501989,Andy Oliver,P,PHI,Philadelphia Phillies,L,L,1987,64670,olivean01,Andy Oliver,1740981,Andy Oliver,RP,30764,Andy Oliver,RP,10257,Andrew Oliver,P,olivean01,8752,Andy Oliver,P,oliva002,Andy Oliver,20100625,8752,Andy Oliver,SP,,5245,Andrew Oliver,SP/RP
519107,Andy Parrino,SS,OAK,Oakland Athletics,S,R,1985,57265,parrian01,Andy Parrino,1602166,Andy Parrino,2B,30339,Andy Parrino,2B,3972,Andy Parrino,SS,parrian01,9027,Andy Parrino,SS,parra001,Andy Parrino,20110826,9027,Andy Parrino,SS/3B,,17415,Andy Parrino,2B
519421,Andy Wilkins,RF,MIL,Milwaukee Brewers,L,R,1988,65923,wilkian01,Andy Wilkins,1954877,Andy Wilkins,1B,31814,Andy Wilkins,1B,11251,Andy Wilkins,1B,wilkian01,9802,Andy Wilkins,1B,wilka002,Andy Wilkins,20140831,9802,Andy Wilkins,1B,,14619,Andy Wilkins,1B/OF
606477,Aneury Tavarez,OF,BAL,Baltimore Orioles,L,R,1992,69800,,,2119374,Aneury Tavarez,RF,33357,Aneury Tavarez,RF,sa598684,Aneury Tavarez,,,,,,,,22220202,,,,LF3,23743,Aneury Tavarez,OF
502162,Angel Castro,P,OAK,Oakland Athletics,R,R,1982,50162,castran01,Angel Castro,2044248,Angel Castro,RP,30005,Angel Castro,RP,3243,Angel Castro,P,castran01,9960,Angel Castro,P,casta004,Angel Castro,20150509,9960,Angel Castro,RP,,2974,Angel Castro,SP/RP
553970,Angel Nesbitt,P,DET,Detroit Tigers,R,R,1990,66094,nesbian01,Angel Nesbitt,2159713,Angel Nesbitt,RP,33645,Angel Nesbitt,RP,13415,Angel Nesbitt,P,nesbian01,9848,Angel Nesbitt,P,nesba001,Angel Nesbitt,20150408,9848,Angel Nesbitt,RP,,9661,Angel Nesbitt,RP
