objectid,objectid_1,input_fid,near_fid,distance,distmet,distmiles,from_county,fromschoolnum,fromschool,fromlat,fromlon,tocounty,toschoolnum,toschoolname,tolat,tolon,tsid,fsid,tcoid,fcoid,copairid
167555,167555,351,295,.63742203,70842.445,44.019444,COLUMBIA,91,FIVE POINTS ELEMENTARY SCHOOL,30.217403,-82.641479,CLAY,411,CLAY HILL ELEMENTARY SCHOOL,30.144325,-82.008263,330,386,10,12,97
151658,151658,307,588,.02056404,2285.467,1.4201229,CLAY,621,OAKLEAF VILLAGE ELEMENTARY SCHOOL,30.179157,-81.820709,DUVAL,2551,ENTERPRISE LEARNING ACADEMY,30.199722,-81.820671,426,351,15,10,98
281898,281898,588,307,.02056404,2285.467,1.4201229,DUVAL,2551,ENTERPRISE LEARNING ACADEMY,30.199722,-81.820671,CLAY,621,OAKLEAF VILLAGE ELEMENTARY SCHOOL,30.179157,-81.820709,342,501,10,15,98
279958,279958,582,293,.024168346,2686.0459,1.669031,DUVAL,2321,CHIMNEY LAKES ELEMENTARY SCHL,30.196018,-81.802544,CLAY,591,ARGYLE ELEMENTARY SCHOOL,30.176542,-81.788231,328,486,10,15,98
151659,151659,307,582,.0247858,2754.6689,1.7116714,CLAY,621,OAKLEAF VILLAGE ELEMENTARY SCHOOL,30.179157,-81.820709,DUVAL,2321,CHIMNEY LAKES ELEMENTARY SCHL,30.196018,-81.802544,420,351,15,10,98
152369,152369,309,588,.028286068,3143.6853,1.9533949,CLAY,651,PLANTATION OAKS ELEMENTARY SCHOOL,30.179617,-81.840569,DUVAL,2551,ENTERPRISE LEARNING ACADEMY,30.199722,-81.820671,426,353,15,10,98
146474,146474,294,710,.59742188,66396.875,41.257092,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,FLAGLER,301,BELLE TERRE ELEMENTARY SCHOOL,29.583397,-81.258392,548,328,17,10,99
146470,146470,294,714,.61797798,68681.453,42.676666,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,FLAGLER,70,PALM HARBOR ACADEMY,29.581694,-81.232277,552,328,17,10,99
146472,146472,294,712,.65787494,73115.563,45.431892,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,FLAGLER,131,LEWIS E. WADSWORTH ELEMENTARY,29.531919,-81.223854,550,328,17,10,99
313226,313226,712,294,.65787494,73115.563,45.431892,FLAGLER,131,LEWIS E. WADSWORTH ELEMENTARY,29.531919,-81.223854,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,329,551,10,17,99
314969,314969,715,294,.65961325,73308.758,45.551937,FLAGLER,51,RYMFIRE ELEMENTARY SCHOOL,29.501812,-81.252304,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,329,549,10,17,99
316061,316061,723,301,.75180459,83554.813,51.918533,GILCHRIST,41,TRENTON ELEMENTARY SCHOOL,29.619484,-82.772064,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,336,561,10,19,100
149207,149207,301,723,.75180459,83554.813,51.918533,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,GILCHRIST,41,TRENTON ELEMENTARY SCHOOL,29.619484,-82.772064,561,334,19,10,100
315726,315726,722,301,.81813651,90926.875,56.499325,GILCHRIST,32,BELL ELEMENTARY SCHOOL,29.750734,-82.855049,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,336,560,10,19,100
149208,149208,301,722,.81813651,90926.875,56.499325,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,GILCHRIST,32,BELL ELEMENTARY SCHOOL,29.750734,-82.855049,560,334,19,10,100
149067,149067,301,957,.85550833,95080.344,59.080166,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,LAKE,119,THE VILLAGES ELEM OF LADY LAKE,28.929787,-81.934799,795,334,32,10,101
482078,482078,957,301,.85550833,95080.344,59.080166,LAKE,119,THE VILLAGES ELEM OF LADY LAKE,28.929787,-81.934799,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,336,782,10,32,101
502731,502731,1032,301,.57105714,63466.719,39.436378,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,336,868,10,35,102
149190,149190,301,1032,.57105714,63466.719,39.436378,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,870,334,35,10,102
149189,149189,301,1033,.57404888,63799.223,39.642986,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,871,334,35,10,102
503437,503437,1033,301,.57404888,63799.223,39.642986,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,336,869,10,35,102
149188,149188,301,1030,.67141336,74620.211,46.366833,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,LEVY,1011,BRONSON ELEMENTARY SCHOOL,29.461695,-82.629044,868,334,35,10,102
149194,149194,301,1097,.4422169,49147.543,30.538858,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,29.367847,-82.199921,935,334,38,10,103
545129,545129,1097,301,.4422169,49147.543,30.538858,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,29.367847,-82.199921,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,336,916,10,38,103
549499,549499,1102,301,.44481626,49436.434,30.718367,MARION,381,SPARR ELEMENTARY SCHOOL,29.339392,-82.104492,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,336,924,10,38,103
149193,149193,301,1102,.44481626,49436.434,30.718367,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,MARION,381,SPARR ELEMENTARY SCHOOL,29.339392,-82.104492,940,334,38,10,103
149152,149152,301,1075,.49565017,55086.066,34.228886,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,MARION,71,ANTHONY ELEMENTARY SCHOOL,29.288851,-82.110252,913,334,38,10,103
562036,562036,1126,309,.22906363,25457.902,15.818803,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,CLAY,651,PLANTATION OAKS ELEMENTARY SCHOOL,30.179617,-81.840569,344,1161,10,41,104
562038,562038,1126,307,.2387639,26535.98,16.488689,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,CLAY,621,OAKLEAF VILLAGE ELEMENTARY SCHOOL,30.179157,-81.820709,342,1161,10,41,104
146946,146946,295,1126,.25100294,27896.215,17.333899,CLAY,411,CLAY HILL ELEMENTARY SCHOOL,30.144325,-82.008263,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,339,41,10,104
562034,562034,1126,311,.29458788,32740.201,20.343811,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,CLAY,401,RIDGEVIEW ELEMENTARY SCHOOL,30.133615,-81.788055,346,1161,10,41,104
153178,153178,311,1126,.29458788,32740.201,20.343811,CLAY,401,RIDGEVIEW ELEMENTARY SCHOOL,30.133615,-81.788055,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,338,41,10,104
149239,149239,301,1630,.070262834,7808.9409,4.8522496,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,334,50,10,105
150519,150519,304,1630,.15997165,17779.09,11.04741,CLAY,511,MCRAE ELEMENTARY SCHOOL,29.817873,-81.925354,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,344,50,10,105
903858,903858,1630,304,.15997165,17779.09,11.04741,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,CLAY,511,MCRAE ELEMENTARY SCHOOL,29.817873,-81.925354,339,1659,10,50,105
150518,150518,304,1632,.21616854,24024.756,14.928287,CLAY,511,MCRAE ELEMENTARY SCHOOL,29.817873,-81.925354,PUTNAM,341,OCHWILLA ELEMENTARY SCHOOL,29.629139,-82.030746,1663,344,50,10,105
150522,150522,304,1634,.28127062,31260.135,19.424141,CLAY,511,MCRAE ELEMENTARY SCHOOL,29.817873,-81.925354,PUTNAM,51,THE CHILDREN'S READING CENTER,29.644623,-81.703773,1665,344,50,10,105
153540,153540,312,1639,.067483537,7500.0532,4.6603155,CLAY,471,ROBERT M. PATERSON ELEMENTARY,30.104498,-81.699821,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,341,54,10,106
155077,155077,316,1639,.079288855,8812.084,5.4755735,CLAY,531,THUNDERBOLT ELEMENTARY SCHOOL,30.084951,-81.722054,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,346,54,10,106
908501,908501,1639,316,.079288855,8812.084,5.4755735,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,CLAY,531,THUNDERBOLT ELEMENTARY SCHOOL,30.084951,-81.722054,351,1772,10,54,106
146576,146576,294,1639,.091820784,10204.87,6.3410101,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,328,54,10,106
153542,153542,312,1637,.092092663,10235.087,6.359786,CLAY,471,ROBERT M. PATERSON ELEMENTARY,30.104498,-81.699821,ST. JOHNS,381,CUNNINGHAM CREEK ELEM. SCHOOL,30.076155,-81.612198,1755,341,54,10,106
146885,146885,295,1773,.36298713,40342.027,25.067366,CLAY,411,CLAY HILL ELEMENTARY SCHOOL,30.144325,-82.008263,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,339,59,10,107
149268,149268,301,1773,.39087364,43441.309,26.993168,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,334,59,10,107
978118,978118,1773,300,.41268948,45865.895,28.499737,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,CLAY,491,J.L. WILKINSON ELEMENTARY SCHL,30.081478,-81.940445,335,1804,10,59,107
148761,148761,300,1773,.41268948,45865.895,28.499737,CLAY,491,J.L. WILKINSON ELEMENTARY SCHL,30.081478,-81.940445,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,342,59,10,107
978115,978115,1773,305,.48582473,53994.078,33.550354,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,CLAY,271,MIDDLEBURG ELEMENTARY SCHOOL,30.068874,-81.86499,340,1804,10,59,107
150434,150434,304,1803,.73812395,82034.359,50.973774,CLAY,511,MCRAE ELEMENTARY SCHOOL,29.817873,-81.925354,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,1834,344,60,10,108
997861,997861,1803,304,.73812395,82034.359,50.973774,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,CLAY,511,MCRAE ELEMENTARY SCHOOL,29.817873,-81.925354,339,1830,10,60,108
997905,997905,1803,294,.78240669,86955.898,54.031876,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,329,1830,10,60,108
146426,146426,294,1803,.78240669,86955.898,54.031876,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,1834,328,60,10,108
149154,149154,301,1803,.78596854,87351.758,54.277851,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,1834,334,60,10,108
271539,271539,557,323,.8664875,96300.555,59.838371,DESOTO,81,MEMORIAL ELEMENTARY SCHOOL,27.214708,-81.85096,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,358,395,11,13,109
157819,157819,323,557,.8664875,96300.555,59.838371,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,DESOTO,81,MEMORIAL ELEMENTARY SCHOOL,27.214708,-81.85096,395,382,13,11,109
157678,157678,323,724,.36491397,40556.176,25.20043,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,GLADES,59,GLADES WEST,26.80633,-81.441895,562,382,20,11,110
316408,316408,724,323,.36491397,40556.176,25.20043,GLADES,59,GLADES WEST,26.80633,-81.441895,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,358,562,11,20,110
316406,316406,724,327,.37484363,41659.746,25.886158,GLADES,59,GLADES WEST,26.80633,-81.441895,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,362,562,11,20,110
159461,159461,327,724,.37484363,41659.746,25.886158,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,GLADES,59,GLADES WEST,26.80633,-81.441895,562,359,20,11,110
316405,316405,724,328,.38689408,42999.023,26.718346,GLADES,59,GLADES WEST,26.80633,-81.441895,COLLIER,9021,IMMOKALEE COMMUNITY SCHOOL,26.42,-81.42099,363,562,11,20,110
157677,157677,323,735,.31373388,34868.07,21.666008,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,382,24,11,111
321977,321977,735,327,.32077542,35650.66,22.152287,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,362,575,11,24,111
159460,159460,327,735,.32077542,35650.66,22.152287,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,359,24,11,111
321975,321975,735,330,.32102168,35678.027,22.169292,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,COLLIER,191,LAKE TRAFFORD ELEMENTARY SCHL,26.434576,-81.460014,365,575,11,24,111
160959,160959,330,735,.32102168,35678.027,22.169292,COLLIER,191,LAKE TRAFFORD ELEMENTARY SCHL,26.434576,-81.460014,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,360,24,11,111
157825,157825,323,753,.83738106,93065.688,57.828323,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,591,382,26,11,112
335553,335553,753,323,.83738106,93065.688,57.828323,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,358,590,11,26,112
335551,335551,753,327,.84313303,93704.961,58.225548,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,362,590,11,26,112
159606,159606,327,753,.84313303,93704.961,58.225548,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,591,359,26,11,112
161107,161107,330,753,.84466541,93875.266,58.331371,COLLIER,191,LAKE TRAFFORD ELEMENTARY SCHL,26.434576,-81.460014,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,591,360,26,11,112
485650,485650,963,346,.036040995,4005.5603,2.488939,LEE,121,BONITA SPRINGS ELEMENTARY SCHOOL,26.335617,-81.775085,COLLIER,521,VETERANS MEMORIAL ELEMENTARY SCHOOL,26.300623,-81.766464,381,801,11,33,113
165812,165812,346,963,.036040995,4005.5603,2.488939,COLLIER,521,VETERANS MEMORIAL ELEMENTARY SCHOOL,26.300623,-81.766464,LEE,121,BONITA SPRINGS ELEMENTARY SCHOOL,26.335617,-81.775085,801,378,33,11,113
