objectid,objectid_1,input_fid,near_fid,distance,distmet,distmiles,from_county,fromschoolnum,fromschool,fromlat,fromlon,tocounty,toschoolnum,toschoolname,tolat,tolon,tsid,fsid,tcoid,fcoid,copairid,from_lat_lon,to_lat_lon,drive_time,commute_dist
340796,340796,759,724,0.66111255,73475.383,45.655472,HIGHLANDS,11,THE KINDERGARTEN LEARNING CENTER,27.467411,-81.435539,GLADES,59,GLADES WEST,26.80633,-81.441895,562,588,20,26,179,27.467411+-81.435539,26.80633+-81.441895,55.4,53.04956553726239
316651,316651,724,759,0.66111255,73475.383,45.655472,GLADES,59,GLADES WEST,26.80633,-81.441895,HIGHLANDS,11,THE KINDERGARTEN LEARNING CENTER,27.467411,-81.435539,597,562,26,20,179,26.80633+-81.441895,27.467411+-81.435539,54.65,52.95263163127336
492346,492346,983,724,0.27060336,30074.588,18.687477,LEE,301,LEHIGH ELEMENTARY SCHOOL,26.609035,-81.627098,GLADES,59,GLADES WEST,26.80633,-81.441895,562,811,20,33,180,26.609035+-81.627098,26.80633+-81.441895,33.15,24.02221029189533
495795,495795,994,724,0.28249168,31395.844,19.508467,LEE,93,RIVER HALL ELEMENTARY SCHOOL,26.704922,-81.705551,GLADES,59,GLADES WEST,26.80633,-81.441895,562,800,20,33,180,26.704922+-81.705551,26.80633+-81.441895,28.533333333333335,22.42839318380657
489331,489331,974,724,0.28660175,31852.631,19.792301,LEE,291,G. WEAVER HIPPS ELEMENTARY SCHOOL,26.608271,-81.649048,GLADES,59,GLADES WEST,26.80633,-81.441895,562,810,20,33,180,26.608271+-81.649048,26.80633+-81.441895,37.55,25.63031893740555
493060,493060,985,724,0.29368797,32640.188,20.281666,LEE,371,MIRROR LAKES ELEMENTARY SCHOOL,26.569038,-81.614937,GLADES,59,GLADES WEST,26.80633,-81.441895,562,815,20,33,180,26.569038+-81.614937,26.80633+-81.441895,36.93333333333333,26.293321999522785
316401,316401,724,985,0.29368797,32640.188,20.281666,GLADES,59,GLADES WEST,26.80633,-81.441895,LEE,371,MIRROR LAKES ELEMENTARY SCHOOL,26.569038,-81.614937,823,562,33,20,180,26.80633+-81.441895,26.569038+-81.614937,36.95,26.521365227073886
316657,316657,724,1158,0.73400354,81576.414,50.68922,GLADES,59,GLADES WEST,26.80633,-81.441895,OKEECHOBEE,112,SOUTH ELEMENTARY SCHOOL,27.220833,-80.836128,1189,562,43,20,181,26.80633+-81.441895,27.220833+-80.836128,60.96666666666667,57.72786924361727
316658,316658,724,1157,0.73407519,81584.383,50.694168,GLADES,59,GLADES WEST,26.80633,-81.441895,OKEECHOBEE,181,SEMINOLE ELEMENTARY SCHOOL,27.269337,-80.872253,1188,562,43,20,181,26.80633+-81.441895,27.269337+-80.872253,65.46666666666667,65.57268054561361
316661,316661,724,1154,0.74457407,82751.219,51.419205,GLADES,59,GLADES WEST,26.80633,-81.441895,OKEECHOBEE,31,CENTRAL ELEMENTARY SCHOOL,27.237741,-80.835037,1185,562,43,20,181,26.80633+-81.441895,27.237741+-80.835037,63.75,64.19572198361568
316656,316656,724,1159,0.74696124,83016.531,51.584064,GLADES,59,GLADES WEST,26.80633,-81.441895,OKEECHOBEE,9004,STUDENT SERV./SPECIAL PROGRAMS,27.236429,-80.831184,1190,562,43,20,181,26.80633+-81.441895,27.236429+-80.831184,63.516666666666666,58.55926389883083
568116,568116,1156,724,0.7612046,84599.523,52.567688,OKEECHOBEE,161,NORTH ELEMENTARY SCHOOL,27.270802,-80.838814,GLADES,59,GLADES WEST,26.80633,-81.441895,562,1187,20,43,181,27.270802+-80.838814,26.80633+-81.441895,67.81666666666666,65.59318579495745
316493,316493,724,1398,0.72975445,81104.18,50.395782,GLADES,59,GLADES WEST,26.80633,-81.441895,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,1429,562,46,20,182,26.80633+-81.441895,26.663286+-80.726295,57.63333333333333,51.21465640658554
738698,738698,1398,724,0.72975445,81104.18,50.395782,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,GLADES,59,GLADES WEST,26.80633,-81.441895,562,1387,20,46,182,26.663286+-80.726295,26.80633+-81.441895,57.28333333333333,51.33582378907182
709037,709037,1346,724,0.77126694,85717.836,53.262577,PALM BEACH,1251,GLADE VIEW ELEMENTARY SCHOOL,26.677563,-80.68145,GLADES,59,GLADES WEST,26.80633,-81.441895,562,1386,20,46,182,26.677563+-80.68145,26.80633+-81.441895,60.416666666666664,53.816958959675496
316498,316498,724,1346,0.77126694,85717.836,53.262577,GLADES,59,GLADES WEST,26.80633,-81.441895,PALM BEACH,1251,GLADE VIEW ELEMENTARY SCHOOL,26.677563,-80.68145,1377,562,46,20,182,26.80633+-81.441895,26.677563+-80.68145,61.2,53.758550067605185
735285,735285,1392,724,0.77505594,86138.945,53.524242,PALM BEACH,2371,PIONEER PARK ELEMENTARY SCHOOL,26.669008,-80.6791,GLADES,59,GLADES WEST,26.80633,-81.441895,562,1426,20,46,182,26.669008+-80.6791,26.80633+-81.441895,59.416666666666664,53.40685397279886
316571,316571,724,1694,0.71309185,79252.32,49.24509,GLADES,59,GLADES WEST,26.80633,-81.441895,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,1686,562,52,20,183,26.80633+-81.441895,27.064596+-82.106567,68.16666666666667,63.20774178795832
928303,928303,1694,724,0.71309185,79252.32,49.24509,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,GLADES,59,GLADES WEST,26.80633,-81.441895,562,1704,20,52,183,27.064596+-82.106567,26.80633+-81.441895,69.93333333333334,63.30156883798616
316567,316567,724,1716,0.75284499,83670.438,51.990383,GLADES,59,GLADES WEST,26.80633,-81.441895,SARASOTA,1231,TOLEDO BLADE ELEMENTARY SCHOOL,27.066143,-82.148483,1708,562,52,20,183,26.80633+-81.441895,27.066143+-82.148483,71.06666666666666,68.51984411039528
940481,940481,1716,724,0.75284499,83670.438,51.990383,SARASOTA,1231,TOLEDO BLADE ELEMENTARY SCHOOL,27.066143,-82.148483,GLADES,59,GLADES WEST,26.80633,-81.441895,562,1703,20,52,183,27.066143+-82.148483,26.80633+-81.441895,72.01666666666667,68.6248558418834
931067,931067,1699,724,0.7885437,87637.961,54.455685,SARASOTA,1271,CRANBERRY ELEMENTARY SCHOOL,27.056667,-82.189644,GLADES,59,GLADES WEST,26.80633,-81.441895,562,1705,20,52,183,27.056667+-82.189644,26.80633+-81.441895,76.55,70.69650739680267
317112,317112,727,934,0.6499334,72232.945,44.883457,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,JACKSON,171,SNEADS ELEMENTARY SCHOOL,30.704605,-84.941353,772,563,30,21,184,30.105957+-85.194405,30.704605+-84.941353,61.86666666666667,51.877038097510535
462800,462800,934,727,0.6499334,72232.945,44.883457,JACKSON,171,SNEADS ELEMENTARY SCHOOL,30.704605,-84.941353,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,769,21,30,184,30.704605+-84.941353,30.105957+-85.194405,62.85,51.66452914976537
317109,317109,727,932,0.67106515,74581.508,46.342789,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,JACKSON,9046,JCSB TAPP CONTRACT SITE,30.776228,-85.227036,770,563,30,21,184,30.105957+-85.194405,30.776228+-85.227036,57.266666666666666,51.07360514594767
462605,462605,932,727,0.67106515,74581.508,46.342789,JACKSON,9046,JCSB TAPP CONTRACT SITE,30.776228,-85.227036,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,772,21,30,184,30.776228+-85.227036,30.105957+-85.194405,58.05,50.96610792969061
317108,317108,727,933,0.67396414,74903.695,46.542988,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,JACKSON,41,RIVERSIDE ELEMENTARY SCHOOL,30.779579,-85.215874,771,563,30,21,184,30.105957+-85.194405,30.779579+-85.215874,59.416666666666664,51.92674779288952
1011077,1011077,1826,727,0.80420357,89378.383,55.537132,WAKULLA,11,MEDART ELEMENTARY SCHOOL,30.080482,-84.390602,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,1855,21,61,185,30.080482+-84.390602,30.105957+-85.194405,99.11666666666666,85.96608307484291
317058,317058,727,1826,0.80420357,89378.383,55.537132,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,WAKULLA,11,MEDART ELEMENTARY SCHOOL,30.080482,-84.390602,1857,563,61,21,185,30.105957+-85.194405,30.080482+-84.390602,97.66666666666667,86.03443390598902
317060,317060,727,1824,0.80501151,89468.172,55.59293,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,WAKULLA,31,CRAWFORDVILLE ELEMENTARY SCHOOL,30.182083,-84.392998,1855,563,61,21,185,30.105957+-85.194405,30.182083+-84.392998,90.08333333333333,80.07983377077865
1010903,1010903,1824,727,0.80501151,89468.172,55.59293,WAKULLA,31,CRAWFORDVILLE ELEMENTARY SCHOOL,30.182083,-84.392998,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,1857,21,61,185,30.182083+-84.392998,30.105957+-85.194405,90.58333333333333,79.99719140221109
1011164,1011164,1827,727,0.81811935,90924.961,56.498135,WAKULLA,9046,PREK TAPP BABIES,30.176701,-84.379349,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,1860,21,61,185,30.176701+-84.379349,30.105957+-85.194405,89.26666666666667,79.1086305973117
1012258,1012258,1837,727,0.73096311,81238.516,50.479256,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,1868,21,63,186,30.627001+-85.707062,30.105957+-85.194405,77.21666666666667,63.583671359261906
317105,317105,727,1837,0.73096311,81238.516,50.479256,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,1868,563,63,21,186,30.105957+-85.194405,30.627001+-85.707062,77.51666666666667,71.71431340968742
317106,317106,727,1836,0.75615573,84038.391,52.219021,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,WASHINGTON,41,KATE M. SMITH ELEMENTARY SCHOOL,30.771488,-85.553345,1867,563,63,21,186,30.105957+-85.194405,30.771488+-85.553345,77.83333333333333,72.61468026723932
1012154,1012154,1836,727,0.75615573,84038.391,52.219021,WASHINGTON,41,KATE M. SMITH ELEMENTARY SCHOOL,30.771488,-85.553345,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,1867,21,63,186,30.771488+-85.553345,30.105957+-85.194405,79.01666666666667,72.55067903443887
463013,463013,935,728,0.48468554,53867.465,33.471684,LAFAYETTE,22,LAFAYETTE ELEMENTARY SCHOOL,30.054985,-83.165367,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,566,773,22,31,187,30.054985+-83.165367,30.478722+-82.930061,51.38333333333333,38.182017020599694
463042,463042,935,729,0.50289983,55891.781,34.72953,LAFAYETTE,22,LAFAYETTE ELEMENTARY SCHOOL,30.054985,-83.165367,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,567,773,22,31,187,30.054985+-83.165367,30.523642+-82.982964,54.083333333333336,41.29632943609322
503829,503829,1035,729,0.33757511,37517.762,23.312449,MADISON,101,LEE ELEMENTARY SCHOOL,30.424309,-83.305595,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,567,873,22,36,188,30.424309+-83.305595,30.523642+-82.982964,29.65,24.639231885787
317597,317597,729,1037,0.37434918,41604.793,25.852013,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,MADISON,111,PINETTA ELEMENTARY SCHOOL,30.594431,-83.350563,875,567,36,22,188,30.523642+-82.982964,30.594431+-83.350563,30.866666666666667,24.985335639863198
317257,317257,728,1035,0.37945363,42172.098,26.204517,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,MADISON,101,LEE ELEMENTARY SCHOOL,30.424309,-83.305595,873,566,36,22,188,30.478722+-82.930061,30.424309+-83.305595,32.55,30.7373687664042
317495,317495,729,1036,0.42961788,47747.301,29.668789,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,MADISON,8010,MADISON TAP PROGRAM,30.471157,-83.40937,874,567,36,22,188,30.523642+-82.982964,30.471157+-83.40937,31.533333333333335,27.268253400143163
317362,317362,728,1037,0.43612647,48470.66,30.118263,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,MADISON,111,PINETTA ELEMENTARY SCHOOL,30.594431,-83.350563,875,566,36,22,188,30.478722+-82.930061,30.594431+-83.350563,35.78333333333333,34.01199494949495
317259,317259,728,1768,0.20581466,22874.035,14.213263,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,SUWANNEE,42,SUWANNEE INTERMEDIATE SCHOOL,30.283506,-82.995262,1799,566,57,22,189,30.478722+-82.930061,30.283506+-82.995262,23.366666666666667,14.889917879583233
317260,317260,728,1767,0.20872036,23196.971,14.413925,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,SUWANNEE,60,SUWANNEE ELEMENTARY SCHOOL,30.27829,-82.988297,1798,566,57,22,189,30.478722+-82.930061,30.27829+-82.988297,22.55,14.736439195100612
317258,317258,728,1769,0.20927069,23258.135,14.45193,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,SUWANNEE,11,SUWANNEE PRIMARY SCHOOL,30.280178,-82.996208,1800,566,57,22,189,30.478722+-82.930061,30.280178+-82.996208,23.6,15.12852441740237
317498,317498,729,1768,0.24044944,26723.311,16.605091,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,SUWANNEE,42,SUWANNEE INTERMEDIATE SCHOOL,30.283506,-82.995262,1799,567,57,22,189,30.523642+-82.982964,30.283506+-82.995262,30.916666666666668,20.31448838781516
317499,317499,729,1767,0.24540894,27274.504,16.947586,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,SUWANNEE,60,SUWANNEE ELEMENTARY SCHOOL,30.27829,-82.988297,1798,567,57,22,189,30.523642+-82.982964,30.27829+-82.988297,30.116666666666667,20.16100970333254
317423,317423,729,1771,0.70746732,78627.211,48.85667,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,TAYLOR,41,TAYLOR COUNTY ELEMENTARY SCHL,30.11982,-83.563858,1802,567,58,22,190,30.523642+-82.982964,30.11982+-83.563858,69.96666666666667,60.33265728147618
977833,977833,1771,729,0.70746732,78627.211,48.85667,TAYLOR,41,TAYLOR COUNTY ELEMENTARY SCHL,30.11982,-83.563858,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,567,1801,22,58,190,30.11982+-83.563858,30.523642+-82.982964,69.05,60.32085122882367
977728,977728,1770,729,0.71061331,78976.852,49.073925,TAYLOR,141,PERRY PRIMARY SCHOOL,30.123398,-83.570145,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,567,1803,22,58,190,30.123398+-83.570145,30.523642+-82.982964,66.86666666666666,59.55470054879503
317182,317182,728,1770,0.73209035,81363.789,50.557098,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,TAYLOR,141,PERRY PRIMARY SCHOOL,30.123398,-83.570145,1801,566,58,22,190,30.478722+-82.930061,30.123398+-83.570145,71.5,60.46003837588483
317180,317180,728,1772,0.73926026,82160.648,51.052246,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,TAYLOR,51,TAYLOR COUNTY PRE-K,30.121204,-83.577126,1803,566,58,22,190,30.478722+-82.930061,30.121204+-83.577126,72.05,60.67006183886105
978150,978150,1773,728,0.74331659,82611.461,51.332367,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,566,1804,22,59,191,30.016451+-82.347977,30.478722+-82.930061,58.583333333333336,50.355921418913546
317436,317436,729,1773,0.81268227,90320.695,56.122662,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,567,59,22,191,30.523642+-82.982964,30.016451+-82.347977,61.71666666666667,61.13671160423129
320250,320250,733,737,0.80741102,89734.852,55.758633,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,575,569,24,23,192,27.495647+-81.785576,26.765787+-81.4403,76.28333333333333,74.08173765211167
323527,323527,737,733,0.80741102,89734.852,55.758633,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,576,23,24,192,26.765787+-81.4403,27.495647+-81.785576,75.43333333333334,74.0189791616957
322218,322218,735,733,0.8318246,92448.156,57.444603,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,575,23,24,192,26.752089+-81.412682,27.495647+-81.785576,82.05,77.08047502584904
320251,320251,733,735,0.8318246,92448.156,57.444603,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,569,24,23,192,27.495647+-81.785576,26.752089+-81.412682,82.71666666666667,77.18362264376043
323580,323580,737,732,0.86434197,96062.102,59.690205,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,570,576,23,24,192,26.765787+-81.4403,27.542351+-81.819824,86.13333333333334,79.62001908852302
339986,339986,758,733,0.27596354,30670.314,19.057644,HIGHLANDS,291,SUN 'N LAKE ELEMENTARY SCHOOL,27.537163,-81.512756,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,597,23,26,193,27.537163+-81.512756,27.495647+-81.785576,30.9,23.35112940427901
333046,333046,750,733,0.29666901,32971.496,20.487532,HIGHLANDS,101,AVON ELEMENTARY SCHOOL,27.602581,-81.50885,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,595,23,26,193,27.602581+-81.50885,27.495647+-81.785576,23.983333333333334,19.937937445319335
340059,340059,758,731,0.30457798,33850.492,21.033714,HIGHLANDS,291,SUN 'N LAKE ELEMENTARY SCHOOL,27.537163,-81.512756,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,569,597,23,26,193,27.537163+-81.512756,27.560741+-81.816422,32.5,24.353401137357828
318672,318672,731,758,0.30457798,33850.492,21.033714,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,HIGHLANDS,291,SUN 'N LAKE ELEMENTARY SCHOOL,27.537163,-81.512756,596,571,26,23,193,27.560741+-81.816422,27.537163+-81.512756,32.516666666666666,24.463383838383837
320400,320400,733,755,0.30543825,33946.102,21.093124,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,HIGHLANDS,15,MEMORIAL ELEMENTARY SCHOOL,27.586855,-81.494072,593,569,26,23,193,27.495647+-81.785576,27.586855+-81.494072,28.05,21.030308001272566
317996,317996,730,863,0.42026028,46707.309,29.022566,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,HILLSBOROUGH,3362,PINECREST ELEMENTARY SCHOOL,27.84939,-82.14798,701,568,27,23,194,27.586382+-81.82019,27.84939+-82.14798,42,39.34087429412232
318859,318859,731,863,0.43960014,48856.723,30.358149,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,HILLSBOROUGH,3362,PINECREST ELEMENTARY SCHOOL,27.84939,-82.14798,701,571,27,23,194,27.560741+-81.816422,27.84939+-82.14798,43.81666666666667,41.131666070150324
418182,418182,863,732,0.44939658,49945.488,31.034678,HILLSBOROUGH,3362,PINECREST ELEMENTARY SCHOOL,27.84939,-82.14798,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,570,702,23,27,194,27.84939+-82.14798,27.542351+-81.819824,47.733333333333334,42.10970432673189
319719,319719,732,863,0.44939658,49945.488,31.034678,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,HILLSBOROUGH,3362,PINECREST ELEMENTARY SCHOOL,27.84939,-82.14798,701,570,27,23,194,27.542351+-81.819824,27.84939+-82.14798,48.63333333333333,42.12088900819216
433054,433054,883,731,0.48474675,53874.27,33.47591,HILLSBOROUGH,4161,SPRINGHEAD ELEMENTARY SCHOOL,27.973528,-82.070557,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,569,719,23,27,194,27.973528+-82.070557,27.560741+-81.816422,51.266666666666666,41.844378827646544
318251,318251,730,953,0.82898933,92133.047,57.248802,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,LAKE,67,SAWGRASS BAY ELEMENTARY SCHOOL,28.404709,-81.68766,791,568,32,23,195,27.586382+-81.82019,28.404709+-81.68766,83.03333333333333,70.3541318698799
478008,478008,953,730,0.82898933,92133.047,57.248802,LAKE,67,SAWGRASS BAY ELEMENTARY SCHOOL,28.404709,-81.68766,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,777,23,32,195,28.404709+-81.68766,27.586382+-81.82019,82.38333333333334,70.67724488984331
478007,478007,953,731,0.85373288,94883.016,58.957558,LAKE,67,SAWGRASS BAY ELEMENTARY SCHOOL,28.404709,-81.68766,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,569,777,23,32,195,28.404709+-81.68766,27.560741+-81.816422,84.91666666666667,72.4928915135608
319114,319114,731,953,0.85373288,94883.016,58.957558,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,LAKE,67,SAWGRASS BAY ELEMENTARY SCHOOL,28.404709,-81.68766,791,571,32,23,195,27.560741+-81.816422,28.404709+-81.68766,84.91666666666667,72.14430227471566
320245,320245,733,962,0.78481251,87223.281,54.198017,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,LEE,521,BAYSHORE ELEMENTARY SCHOOL,26.712887,-81.842285,800,569,33,23,196,27.495647+-81.785576,26.712887+-81.842285,72.75,62.07498210450966
485352,485352,962,733,0.78481251,87223.281,54.198017,LEE,521,BAYSHORE ELEMENTARY SCHOOL,26.712887,-81.842285,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,823,23,33,196,26.712887+-81.842285,27.495647+-81.785576,67.15,61.689731965322515
320227,320227,733,994,0.79476506,88329.391,54.885323,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,LEE,93,RIVER HALL ELEMENTARY SCHOOL,26.704922,-81.705551,832,569,33,23,196,27.495647+-81.785576,26.704922+-81.705551,74.96666666666667,62.25455837906625
495881,495881,994,733,0.79476506,88329.391,54.885323,LEE,93,RIVER HALL ELEMENTARY SCHOOL,26.704922,-81.705551,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,800,23,33,196,26.704922+-81.705551,27.495647+-81.785576,67.56666666666666,61.76491787958323
487350,487350,968,733,0.81037092,90063.813,55.963043,LEE,791,DR CARRIE D ROBINSON LITTLETON ELEMENTARY,26.695644,-81.914795,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,841,23,33,196,26.695644+-81.914795,27.495647+-81.785576,71.31666666666666,64.8717738407699
511111,511111,1050,732,0.56758845,63081.215,39.196838,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,27.498024,-82.385681,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,570,899,23,37,197,27.498024+-82.385681,27.542351+-81.819824,49.88333333333333,42.349553606935494
317791,317791,730,1050,0.57235217,63610.648,39.525814,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,27.498024,-82.385681,888,568,37,23,197,27.586382+-81.82019,27.498024+-82.385681,47.81666666666667,45.560799928418035
511113,511113,1050,730,0.57235217,63610.648,39.525814,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,27.498024,-82.385681,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,899,23,37,197,27.498024+-82.385681,27.586382+-81.82019,47.75,45.50674063469339
